"id";"user_id";"bike_id";"start_time";"end_time";"start_pos";"end_pos";"start_cost";"var_cost";"park_cost"
"1647";"1579";"474";"2023-10-31 11:24";"2023-10-31 11:30";"[13.5447,59.39684]";"[13.53949,59.39659]";"10.00";"15.06";"100.00"
"1648";"1230";"972";"2023-10-31 11:46";"2023-10-31 11:58";"[11.91647,57.71515]";"[11.92219,57.71665]";"10.00";"35.23";"100.00"
"1649";"1918";"42";"2023-10-31 11:48";"2023-10-31 11:56";"[18.09969,59.33739]";"[18.09556,59.33985]";"10.00";"22.23";"100.00"
"1650";"1988";"620";"2023-10-31 12:07";"2023-10-31 12:12";"[13.57722,59.40135]";"[13.57348,59.40095]";"10.00";"12.40";"100.00"
"1651";"1919";"42";"2023-10-31 12:23";"2023-10-31 12:29";"[18.09556,59.33985]";"[18.10213,59.34061]";"10.00";"16.82";"100.00"
"1652";"1169";"757";"2023-10-31 12:29";"2023-10-31 12:30";"[12.00434,57.72132]";"[12.00807,57.72284]";"10.00";"2.67";"100.00"
"1653";"1920";"42";"2023-10-31 12:48";"2023-10-31 12:52";"[18.10213,59.34061]";"[18.09969,59.33739]";"10.00";"10.75";"100.00"
"1654";"1170";"757";"2023-10-31 12:51";"2023-10-31 12:54";"[12.00807,57.72284]";"[12.00945,57.72131]";"10.00";"7.10";"100.00"
"1655";"1230";"972";"2023-10-31 12:57";"2023-10-31 13:03";"[11.92219,57.71665]";"[11.91759,57.71706]";"10.00";"16.56";"100.00"
"1656";"1231";"972";"2023-10-31 13:12";"2023-10-31 13:13";"[11.91759,57.71706]";"[11.91647,57.71515]";"10.00";"2.86";"100.00"
"1657";"1246";"116";"2023-10-31 13:19";"2023-10-31 13:32";"[18.08409,59.34321]";"[18.08554,59.33976]";"10.00";"38.83";"100.00"
"1658";"1419";"1011";"2023-10-31 13:33";"2023-10-31 13:40";"[11.94796,57.713]";"[11.94542,57.71203]";"10.00";"20.03";"100.00"
"1659";"1869";"933";"2023-10-31 13:55";"2023-10-31 14:04";"[11.99714,57.69563]";"[11.99792,57.69803]";"10.00";"25.88";"100.00"
"1660";"1247";"116";"2023-10-31 13:56";"2023-10-31 14:03";"[18.08554,59.33976]";"[18.09033,59.34215]";"10.00";"18.09";"100.00"
"1661";"1419";"1011";"2023-10-31 14:03";"2023-10-31 14:07";"[11.94542,57.71203]";"[11.94796,57.713]";"10.00";"11.18";"100.00"
"1662";"1869";"933";"2023-10-31 14:21";"2023-10-31 14:24";"[11.99792,57.69803]";"[11.99714,57.69563]";"10.00";"7.73";"100.00"
"1663";"1270";"750";"2023-10-31 14:32";"2023-10-31 14:37";"[13.48562,59.37645]";"[13.48991,59.37541]";"10.00";"13.09";"100.00"
"1664";"1247";"116";"2023-10-31 14:40";"2023-10-31 14:45";"[18.09033,59.34215]";"[18.08409,59.34321]";"10.00";"13.09";"100.00"
"1665";"1270";"750";"2023-10-31 15:19";"2023-10-31 15:23";"[13.48991,59.37541]";"[13.48562,59.37645]";"10.00";"11.49";"100.00"
"1666";"1621";"698";"2023-10-31 15:29";"2023-10-31 15:39";"[13.45808,59.37919]";"[13.45531,59.37544]";"10.00";"29.06";"100.00"
"1667";"1622";"698";"2023-10-31 15:52";"2023-10-31 15:54";"[13.45531,59.37544]";"[13.45489,59.37769]";"10.00";"3.02";"100.00"
"1668";"1623";"698";"2023-10-31 16:40";"2023-10-31 16:42";"[13.45489,59.37769]";"[13.45808,59.37919]";"10.00";"3.49";"100.00"
"1669";"1209";"667";"2023-10-31 17:39";"2023-10-31 17:43";"[13.48068,59.39105]";"[13.48418,59.38949]";"10.00";"9.92";"100.00"
"1670";"1907";"106";"2023-10-31 17:56";"2023-10-31 18:04";"[18.07122,59.34241]";"[18.06053,59.33882]";"10.00";"22.24";"100.00"
"1671";"1209";"667";"2023-10-31 18:00";"2023-10-31 18:03";"[13.48418,59.38949]";"[13.48068,59.39105]";"10.00";"7.97";"100.00"
"1672";"1239";"38";"2023-10-31 18:15";"2023-10-31 18:25";"[18.03627,59.33542]";"[18.03233,59.33375]";"10.00";"29.78";"100.00"
"1673";"1908";"106";"2023-10-31 18:40";"2023-10-31 18:43";"[18.06053,59.33882]";"[18.0647,59.34148]";"10.00";"7.88";"100.00"
"1674";"1240";"38";"2023-10-31 18:44";"2023-10-31 18:49";"[18.03233,59.33375]";"[18.03727,59.33182]";"10.00";"12.99";"100.00"
"1675";"1240";"38";"2023-10-31 18:54";"2023-10-31 18:58";"[18.03727,59.33182]";"[18.03627,59.33542]";"10.00";"9.13";"100.00"
"1676";"1908";"106";"2023-10-31 19:29";"2023-10-31 19:34";"[18.06471,59.34148]";"[18.07122,59.34241]";"10.00";"14.46";"100.00"
"1677";"1591";"149";"2023-10-31 19:33";"2023-10-31 19:40";"[18.07585,59.33274]";"[18.07514,59.33067]";"10.00";"18.20";"100.00"
"1678";"1649";"729";"2023-10-31 20:22";"2023-10-31 20:35";"[13.51312,59.40029]";"[13.5159,59.40475]";"10.00";"36.13";"100.00"
"1679";"1592";"149";"2023-10-31 20:30";"2023-10-31 20:32";"[18.07514,59.33067]";"[18.07169,59.33093]";"10.00";"5.33";"100.00"
"1680";"1650";"729";"2023-10-31 20:45";"2023-10-31 20:47";"[13.5159,59.40475]";"[13.51675,59.40233]";"10.00";"5.08";"100.00"
"1681";"1767";"197";"2023-10-31 20:49";"2023-10-31 20:59";"[18.04492,59.3484]";"[18.03785,59.35045]";"10.00";"29.64";"100.00"
"1682";"1248";"912";"2023-10-31 20:55";"2023-10-31 21:05";"[11.90079,57.70428]";"[11.9064,57.7057]";"10.00";"28.66";"100.00"
"1683";"1768";"197";"2023-10-31 21:04";"2023-10-31 21:12";"[18.03785,59.35045]";"[18.04079,59.34828]";"10.00";"23.83";"100.00"
"1684";"1248";"912";"2023-10-31 21:13";"2023-10-31 21:15";"[11.9064,57.7057]";"[11.90316,57.70662]";"10.00";"3.07";"100.00"
"1685";"1769";"197";"2023-10-31 21:21";"2023-10-31 21:28";"[18.04079,59.34828]";"[18.04492,59.3484]";"10.00";"18.66";"100.00"
"1686";"1650";"729";"2023-10-31 21:26";"2023-10-31 21:31";"[13.51675,59.40233]";"[13.51312,59.40029]";"10.00";"14.75";"100.00"
"1687";"1592";"149";"2023-10-31 21:28";"2023-10-31 21:35";"[18.07169,59.33093]";"[18.07585,59.33274]";"10.00";"19.21";"100.00"
"1688";"1167";"408";"2023-10-31 21:29";"2023-10-31 21:38";"[13.5423,59.39804]";"[13.54167,59.39612]";"10.00";"25.54";"100.00"
"1689";"1069";"143";"2023-10-31 21:51";"2023-10-31 22:02";"[18.03709,59.34009]";"[18.03833,59.3408]";"10.00";"32.56";"100.00"
"1690";"1248";"912";"2023-10-31 22:13";"2023-10-31 22:18";"[11.90316,57.70662]";"[11.90079,57.70428]";"10.00";"12.04";"100.00"
"1691";"1801";"76";"2023-10-31 22:13";"2023-10-31 22:22";"[18.09112,59.33802]";"[18.09718,59.33982]";"10.00";"26.68";"100.00"
"1692";"1070";"143";"2023-10-31 22:20";"2023-10-31 22:24";"[18.03833,59.3408]";"[18.04266,59.34093]";"10.00";"9.65";"100.00"
"1693";"1168";"408";"2023-10-31 22:22";"2023-10-31 22:28";"[13.54167,59.39612]";"[13.5423,59.39804]";"10.00";"16.88";"100.00"
"1694";"1801";"76";"2023-10-31 22:34";"2023-10-31 22:40";"[18.09718,59.33982]";"[18.09562,59.33635]";"10.00";"15.13";"100.00"
"1695";"1071";"143";"2023-10-31 23:03";"2023-10-31 23:06";"[18.04266,59.34093]";"[18.03709,59.34009]";"10.00";"8.41";"100.00"
"1696";"1801";"76";"2023-10-31 23:24";"2023-10-31 23:30";"[18.09562,59.33635]";"[18.09112,59.33802]";"10.00";"15.95";"100.00"
"1697";"608";"575";"2023-11-01 09:32";"2023-11-01 09:42";"[13.46891,59.3763]";"[13.47507,59.3784]";"10.00";"28.60";"100.00"
"1698";"609";"575";"2023-11-01 10:39";"2023-11-01 10:45";"[13.47507,59.3784]";"[13.47069,59.37852]";"10.00";"17.41";"100.00"
"1699";"191";"265";"2023-11-01 10:49";"2023-11-01 10:59";"[18.02541,59.32175]";"[18.0273,59.31817]";"10.00";"29.81";"100.00"
"1700";"609";"575";"2023-11-01 11:31";"2023-11-01 11:33";"[13.47069,59.37852]";"[13.46891,59.3763]";"10.00";"4.74";"100.00"
"1701";"192";"265";"2023-11-01 11:52";"2023-11-01 11:54";"[18.0273,59.31817]";"[18.02857,59.32038]";"10.00";"5.08";"100.00"
"1702";"434";"781";"2023-11-01 12:10";"2023-11-01 12:18";"[11.93712,57.70537]";"[11.93736,57.70633]";"10.00";"22.70";"100.00"
"1703";"378";"354";"2023-11-01 12:11";"2023-11-01 12:15";"[13.50669,59.39202]";"[13.50537,59.39193]";"10.00";"11.04";"100.00"
"1704";"435";"781";"2023-11-01 12:24";"2023-11-01 12:30";"[11.93736,57.70633]";"[11.94093,57.7046]";"10.00";"17.01";"100.00"
"1705";"89";"344";"2023-11-01 12:36";"2023-11-01 12:45";"[18.0526,59.34621]";"[18.05546,59.34438]";"10.00";"24.06";"100.00"
"1706";"192";"265";"2023-11-01 12:40";"2023-11-01 12:44";"[18.02857,59.32038]";"[18.02541,59.32175]";"10.00";"11.02";"100.00"
"1707";"1034";"355";"2023-11-01 12:53";"2023-11-01 12:58";"[13.46757,59.36722]";"[13.46693,59.36838]";"10.00";"12.25";"100.00"
"1708";"435";"781";"2023-11-01 12:57";"2023-11-01 13:02";"[11.94093,57.7046]";"[11.93712,57.70537]";"10.00";"14.83";"100.00"
"1709";"378";"354";"2023-11-01 13:10";"2023-11-01 13:14";"[13.50537,59.39193]";"[13.50406,59.39022]";"10.00";"9.59";"100.00"
"1710";"559";"994";"2023-11-01 13:27";"2023-11-01 13:34";"[11.99928,57.72169]";"[11.99789,57.71973]";"10.00";"19.77";"100.00"
"1711";"378";"354";"2023-11-01 13:29";"2023-11-01 13:33";"[13.50406,59.39022]";"[13.50669,59.39202]";"10.00";"11.84";"100.00"
"1712";"90";"344";"2023-11-01 13:44";"2023-11-01 13:50";"[18.05546,59.34438]";"[18.0526,59.34621]";"10.00";"16.46";"100.00"
"1713";"943";"690";"2023-11-01 13:45";"2023-11-01 13:56";"[13.49818,59.36534]";"[13.50007,59.36785]";"10.00";"31.18";"100.00"
"1714";"1035";"355";"2023-11-01 13:52";"2023-11-01 13:58";"[13.46693,59.36838]";"[13.47065,59.36753]";"10.00";"16.67";"100.00"
"1715";"560";"994";"2023-11-01 13:54";"2023-11-01 13:59";"[11.99789,57.71973]";"[11.99928,57.72169]";"10.00";"13.07";"100.00"
"1716";"264";"349";"2023-11-01 14:10";"2023-11-01 14:15";"[18.06256,59.34206]";"[18.05864,59.34099]";"10.00";"12.25";"100.00"
"1717";"1035";"355";"2023-11-01 14:19";"2023-11-01 14:25";"[13.47065,59.36753]";"[13.46757,59.36722]";"10.00";"15.23";"100.00"
"1718";"396";"133";"2023-11-01 14:34";"2023-11-01 14:44";"[18.02045,59.34748]";"[18.02174,59.34752]";"10.00";"28.79";"100.00"
"1719";"944";"690";"2023-11-01 14:43";"2023-11-01 14:48";"[13.50007,59.36785]";"[13.50216,59.36567]";"10.00";"12.38";"100.00"
"1720";"265";"349";"2023-11-01 14:47";"2023-11-01 14:52";"[18.05864,59.34099]";"[18.06256,59.34206]";"10.00";"14.56";"100.00"
"1721";"944";"690";"2023-11-01 15:03";"2023-11-01 15:06";"[13.50216,59.36567]";"[13.49818,59.36534]";"10.00";"6.10";"100.00"
"1722";"396";"133";"2023-11-01 15:43";"2023-11-01 15:46";"[18.02174,59.34752]";"[18.02099,59.34963]";"10.00";"6.48";"100.00"
"1723";"681";"561";"2023-11-01 15:55";"2023-11-01 16:02";"[13.51643,59.4233]";"[13.51223,59.42353]";"10.00";"20.90";"100.00"
"1724";"876";"60";"2023-11-01 15:58";"2023-11-01 16:04";"[18.07992,59.31463]";"[18.08015,59.30942]";"10.00";"17.25";"100.00"
"1725";"707";"135";"2023-11-01 16:24";"2023-11-01 16:31";"[18.04067,59.32721]";"[18.04415,59.33159]";"10.00";"18.19";"100.00"
"1726";"682";"561";"2023-11-01 16:26";"2023-11-01 16:28";"[13.51223,59.42353]";"[13.51223,59.42353]";"10.00";"3.10";"100.00"
"1727";"396";"133";"2023-11-01 16:36";"2023-11-01 16:38";"[18.02099,59.34963]";"[18.02045,59.34748]";"10.00";"3.05";"100.00"
"1728";"365";"517";"2023-11-01 16:37";"2023-11-01 16:48";"[13.52183,59.39967]";"[13.52045,59.40022]";"10.00";"30.76";"100.00"
"1729";"727";"170";"2023-11-01 16:39";"2023-11-01 16:48";"[18.09251,59.30793]";"[18.0929,59.30732]";"10.00";"24.36";"100.00"
"1730";"876";"60";"2023-11-01 16:41";"2023-11-01 16:45";"[18.08015,59.30942]";"[18.08395,59.31222]";"10.00";"9.90";"100.00"
"1731";"597";"369";"2023-11-01 16:50";"2023-11-01 16:55";"[13.52552,59.39255]";"[13.52738,59.39519]";"10.00";"12.35";"100.00"
"1732";"876";"60";"2023-11-01 16:58";"2023-11-01 17:02";"[18.08395,59.31222]";"[18.07992,59.31463]";"10.00";"10.95";"100.00"
"1733";"597";"369";"2023-11-01 17:03";"2023-11-01 17:06";"[13.52738,59.39519]";"[13.52552,59.39255]";"10.00";"7.35";"100.00"
"1734";"708";"135";"2023-11-01 17:03";"2023-11-01 17:09";"[18.04415,59.33159]";"[18.04008,59.32941]";"10.00";"16.77";"100.00"
"1735";"366";"517";"2023-11-01 17:11";"2023-11-01 17:14";"[13.52045,59.40022]";"[13.51886,59.39862]";"10.00";"7.90";"100.00"
"1736";"708";"135";"2023-11-01 17:14";"2023-11-01 17:20";"[18.04008,59.32941]";"[18.04067,59.32721]";"10.00";"17.88";"100.00"
"1737";"683";"561";"2023-11-01 17:16";"2023-11-01 17:19";"[13.51223,59.42353]";"[13.51643,59.4233]";"10.00";"7.50";"100.00"
"1738";"999";"732";"2023-11-01 17:19";"2023-11-01 17:28";"[13.4685,59.37709]";"[13.46749,59.37658]";"10.00";"26.89";"100.00"
"1739";"92";"223";"2023-11-01 17:23";"2023-11-01 17:35";"[18.04346,59.34607]";"[18.04795,59.34947]";"10.00";"34.60";"100.00"
"1740";"92";"223";"2023-11-01 17:41";"2023-11-01 17:48";"[18.04795,59.34947]";"[18.0444,59.34795]";"10.00";"18.95";"100.00"
"1741";"728";"170";"2023-11-01 17:46";"2023-11-01 17:50";"[18.0929,59.30732]";"[18.08903,59.30684]";"10.00";"11.20";"100.00"
"1742";"1000";"732";"2023-11-01 17:47";"2023-11-01 17:50";"[13.46749,59.37658]";"[13.47268,59.37685]";"10.00";"7.92";"100.00"
"1743";"693";"327";"2023-11-01 17:59";"2023-11-01 18:02";"[18.08045,59.33288]";"[18.08503,59.33234]";"10.00";"8.73";"100.00"
"1744";"93";"223";"2023-11-01 18:11";"2023-11-01 18:16";"[18.0444,59.34795]";"[18.04346,59.34607]";"10.00";"12.30";"100.00"
"1745";"180";"37";"2023-11-01 18:11";"2023-11-01 18:19";"[18.0577,59.34745]";"[18.0476,59.34348]";"10.00";"22.88";"100.00"
"1746";"367";"517";"2023-11-01 18:12";"2023-11-01 18:18";"[13.51886,59.39862]";"[13.52183,59.39967]";"10.00";"15.05";"100.00"
"1747";"258";"213";"2023-11-01 18:14";"2023-11-01 18:19";"[18.05921,59.32131]";"[18.06223,59.32131]";"10.00";"12.95";"100.00"
"1748";"914";"128";"2023-11-01 18:20";"2023-11-01 18:32";"[18.00526,59.33998]";"[18.00758,59.33459]";"10.00";"35.25";"100.00"
"1749";"1001";"732";"2023-11-01 18:22";"2023-11-01 18:24";"[13.47268,59.37685]";"[13.4685,59.37709]";"10.00";"4.17";"100.00"
"1750";"915";"128";"2023-11-01 18:38";"2023-11-01 18:47";"[18.00758,59.33459]";"[18.00859,59.33754]";"10.00";"24.08";"100.00"
"1751";"297";"661";"2023-11-01 18:40";"2023-11-01 18:51";"[13.49623,59.38654]";"[13.49298,59.38515]";"10.00";"32.08";"100.00"
"1752";"258";"213";"2023-11-01 18:42";"2023-11-01 18:44";"[18.06223,59.32131]";"[18.05921,59.32131]";"10.00";"4.00";"100.00"
"1753";"728";"170";"2023-11-01 18:45";"2023-11-01 18:49";"[18.08903,59.30684]";"[18.09251,59.30793]";"10.00";"11.41";"100.00"
"1754";"694";"327";"2023-11-01 18:49";"2023-11-01 18:54";"[18.08503,59.33234]";"[18.08045,59.33288]";"10.00";"13.63";"100.00"
"1755";"915";"128";"2023-11-01 19:05";"2023-11-01 19:09";"[18.00859,59.33754]";"[18.00526,59.33998]";"10.00";"9.46";"100.00"
"1756";"181";"37";"2023-11-01 19:12";"2023-11-01 19:19";"[18.0476,59.34348]";"[18.05348,59.34517]";"10.00";"19.04";"100.00"
"1757";"604";"822";"2023-11-01 19:13";"2023-11-01 19:25";"[11.92197,57.72882]";"[11.92163,57.72896]";"10.00";"34.09";"100.00"
"1758";"297";"661";"2023-11-01 19:32";"2023-11-01 19:37";"[13.49298,59.38515]";"[13.49623,59.38654]";"10.00";"13.13";"100.00"
"1759";"605";"822";"2023-11-01 19:33";"2023-11-01 19:36";"[11.92163,57.72896]";"[11.92506,57.72802]";"10.00";"7.08";"100.00"
"1760";"606";"822";"2023-11-01 19:46";"2023-11-01 19:50";"[11.92506,57.72802]";"[11.92197,57.72882]";"10.00";"11.17";"100.00"
"1761";"182";"37";"2023-11-01 19:58";"2023-11-01 20:04";"[18.05348,59.34517]";"[18.0577,59.34745]";"10.00";"15.93";"100.00"
"1762";"298";"594";"2023-11-01 20:20";"2023-11-01 20:24";"[13.56851,59.40211]";"[13.56485,59.4012]";"10.00";"11.48";"100.00"
"1763";"160";"1006";"2023-11-01 20:32";"2023-11-01 20:37";"[11.94016,57.73196]";"[11.94072,57.73219]";"10.00";"14.03";"100.00"
"1764";"710";"819";"2023-11-01 20:37";"2023-11-01 20:43";"[11.9497,57.71908]";"[11.94688,57.71524]";"10.00";"16.55";"100.00"
"1765";"247";"190";"2023-11-01 20:58";"2023-11-01 21:09";"[18.02663,59.33649]";"[18.0236,59.33539]";"10.00";"32.40";"100.00"
"1766";"298";"594";"2023-11-01 21:19";"2023-11-01 21:24";"[13.56485,59.4012]";"[13.5694,59.39982]";"10.00";"12.33";"100.00"
"1767";"711";"819";"2023-11-01 21:21";"2023-11-01 21:22";"[11.94688,57.71524]";"[11.94861,57.71708]";"10.00";"2.92";"100.00"
"1768";"160";"1006";"2023-11-01 21:24";"2023-11-01 21:28";"[11.94072,57.73219]";"[11.93861,57.72978]";"10.00";"11.94";"100.00"
"1769";"248";"190";"2023-11-01 21:25";"2023-11-01 21:28";"[18.0236,59.33539]";"[18.02157,59.33725]";"10.00";"6.32";"100.00"
"1770";"711";"819";"2023-11-01 21:32";"2023-11-01 21:38";"[11.94861,57.71708]";"[11.9497,57.71908]";"10.00";"15.33";"100.00"
"1771";"249";"190";"2023-11-01 21:33";"2023-11-01 21:40";"[18.02157,59.33725]";"[18.02663,59.33649]";"10.00";"19.82";"100.00"
"1772";"299";"594";"2023-11-01 21:34";"2023-11-01 21:39";"[13.5694,59.39982]";"[13.56851,59.40211]";"10.00";"13.94";"100.00"
"1773";"161";"1006";"2023-11-01 22:12";"2023-11-01 22:14";"[11.93861,57.72978]";"[11.94016,57.73196]";"10.00";"4.39";"100.00"
"1774";"493";"18";"2023-11-02 09:22";"2023-11-02 09:31";"[18.0653,59.31101]";"[18.05368,59.30945]";"10.00";"26.96";"100.00"
"1775";"252";"807";"2023-11-02 09:39";"2023-11-02 09:51";"[12.00358,57.71003]";"[12.00415,57.70726]";"10.00";"33.01";"100.00"
"1776";"314";"449";"2023-11-02 09:57";"2023-11-02 10:06";"[13.51315,59.38893]";"[13.5153,59.39063]";"10.00";"24.98";"100.00"
"1777";"493";"18";"2023-11-02 10:18";"2023-11-02 10:24";"[18.05368,59.30945]";"[18.05953,59.3117]";"10.00";"16.30";"100.00"
"1778";"287";"750";"2023-11-02 10:23";"2023-11-02 10:30";"[13.48562,59.37645]";"[13.48991,59.37541]";"10.00";"18.09";"100.00"
"1779";"294";"766";"2023-11-02 10:29";"2023-11-02 10:33";"[11.98015,57.73205]";"[11.98286,57.73404]";"10.00";"9.13";"100.00"
"1780";"253";"807";"2023-11-02 10:34";"2023-11-02 10:36";"[12.00415,57.70726]";"[12.00606,57.7089]";"10.00";"5.59";"100.00"
"1781";"494";"18";"2023-11-02 10:45";"2023-11-02 10:51";"[18.05953,59.3117]";"[18.0653,59.31101]";"10.00";"17.01";"100.00"
"1782";"434";"881";"2023-11-02 10:50";"2023-11-02 10:58";"[11.99483,57.71564]";"[11.99703,57.71652]";"10.00";"22.09";"100.00"
"1783";"288";"750";"2023-11-02 10:55";"2023-11-02 11:01";"[13.48991,59.37541]";"[13.48562,59.37645]";"10.00";"17.19";"100.00"
"1784";"314";"449";"2023-11-02 10:57";"2023-11-02 10:59";"[13.5153,59.39063]";"[13.51315,59.38893]";"10.00";"4.88";"100.00"
"1785";"294";"766";"2023-11-02 11:10";"2023-11-02 11:15";"[11.98286,57.73404]";"[11.98015,57.73205]";"10.00";"12.98";"100.00"
"1786";"253";"807";"2023-11-02 11:14";"2023-11-02 11:21";"[12.00606,57.7089]";"[12.00358,57.71003]";"10.00";"19.11";"100.00"
"1787";"184";"372";"2023-11-02 11:16";"2023-11-02 11:24";"[13.45716,59.38229]";"[13.45413,59.38094]";"10.00";"22.67";"100.00"
"1788";"434";"881";"2023-11-02 11:21";"2023-11-02 11:24";"[11.99703,57.71652]";"[11.99483,57.71564]";"10.00";"8.93";"100.00"
"1789";"185";"372";"2023-11-02 11:32";"2023-11-02 11:35";"[13.45413,59.38094]";"[13.45716,59.38229]";"10.00";"7.62";"100.00"
"1790";"272";"1019";"2023-11-02 11:47";"2023-11-02 11:57";"[11.9927,57.68638]";"[11.98993,57.6887]";"10.00";"27.69";"100.00"
"1791";"945";"522";"2023-11-02 12:28";"2023-11-02 12:39";"[13.4901,59.37472]";"[13.49191,59.37384]";"10.00";"31.32";"100.00"
"1792";"272";"1019";"2023-11-02 12:34";"2023-11-02 12:39";"[11.98993,57.6887]";"[11.9927,57.68638]";"10.00";"13.25";"100.00"
"1793";"946";"522";"2023-11-02 13:22";"2023-11-02 13:26";"[13.49191,59.37384]";"[13.48974,59.37237]";"10.00";"10.28";"100.00"
"1794";"946";"522";"2023-11-02 13:56";"2023-11-02 14:01";"[13.48974,59.37237]";"[13.4901,59.37472]";"10.00";"12.34";"100.00"
"1795";"130";"736";"2023-11-02 14:17";"2023-11-02 14:22";"[13.556,59.39854]";"[13.55365,59.40229]";"10.00";"13.07";"100.00"
"1796";"21";"751";"2023-11-02 14:33";"2023-11-02 14:40";"[13.48868,59.40436]";"[13.49474,59.40585]";"10.00";"18.24";"100.00"
"1797";"1048";"247";"2023-11-02 14:36";"2023-11-02 14:48";"[18.05628,59.31735]";"[18.05179,59.31676]";"10.00";"35.45";"100.00"
"1798";"131";"736";"2023-11-02 15:07";"2023-11-02 15:10";"[13.55365,59.40229]";"[13.55753,59.40046]";"10.00";"6.75";"100.00"
"1799";"59";"576";"2023-11-02 15:10";"2023-11-02 15:14";"[13.55652,59.39963]";"[13.55337,59.4048]";"10.00";"11.13";"100.00"
"1800";"1048";"247";"2023-11-02 15:12";"2023-11-02 15:15";"[18.05179,59.31676]";"[18.05513,59.31508]";"10.00";"7.96";"100.00"
"1801";"453";"841";"2023-11-02 15:23";"2023-11-02 15:33";"[11.93302,57.72239]";"[11.92603,57.71937]";"10.00";"29.52";"100.00"
"1802";"1006";"626";"2023-11-02 15:27";"2023-11-02 15:36";"[13.51694,59.38972]";"[13.51194,59.38532]";"10.00";"25.83";"100.00"
"1803";"22";"751";"2023-11-02 15:33";"2023-11-02 15:35";"[13.49474,59.40585]";"[13.49225,59.40593]";"10.00";"3.44";"100.00"
"1804";"60";"576";"2023-11-02 15:33";"2023-11-02 15:36";"[13.55337,59.4048]";"[13.55509,59.40245]";"10.00";"6.45";"100.00"
"1805";"883";"747";"2023-11-02 15:34";"2023-11-02 15:40";"[13.51593,59.40467]";"[13.51627,59.40191]";"10.00";"17.96";"100.00"
"1806";"1048";"247";"2023-11-02 15:45";"2023-11-02 15:51";"[18.05513,59.31508]";"[18.05628,59.31735]";"10.00";"15.04";"100.00"
"1807";"505";"515";"2023-11-02 15:46";"2023-11-02 15:55";"[13.56873,59.40499]";"[13.5724,59.40378]";"10.00";"25.21";"100.00"
"1808";"23";"751";"2023-11-02 16:07";"2023-11-02 16:13";"[13.49225,59.40593]";"[13.48868,59.40436]";"10.00";"16.86";"100.00"
"1809";"132";"736";"2023-11-02 16:08";"2023-11-02 16:11";"[13.55753,59.40046]";"[13.556,59.39854]";"10.00";"8.32";"100.00"
"1810";"60";"576";"2023-11-02 16:13";"2023-11-02 16:17";"[13.55509,59.40245]";"[13.55652,59.39963]";"10.00";"11.23";"100.00"
"1811";"1007";"626";"2023-11-02 16:13";"2023-11-02 16:19";"[13.51194,59.38532]";"[13.51364,59.388]";"10.00";"15.49";"100.00"
"1812";"527";"96";"2023-11-02 16:16";"2023-11-02 16:34";"[18.06416,59.33299]";"[18.05958,59.32963]";"10.00";"53.00";"100.00"
"1813";"453";"841";"2023-11-02 16:17";"2023-11-02 16:21";"[11.92603,57.71937]";"[11.92937,57.72078]";"10.00";"9.10";"100.00"
"1814";"883";"747";"2023-11-02 16:25";"2023-11-02 16:31";"[13.51627,59.40191]";"[13.51222,59.40303]";"10.00";"16.52";"100.00"
"1815";"498";"125";"2023-11-02 16:36";"2023-11-02 16:45";"[18.03947,59.35447]";"[18.03431,59.3514]";"10.00";"25.59";"100.00"
"1816";"1008";"626";"2023-11-02 16:37";"2023-11-02 16:41";"[13.51364,59.388]";"[13.51694,59.38972]";"10.00";"11.89";"100.00"
"1817";"505";"515";"2023-11-02 16:43";"2023-11-02 16:47";"[13.5724,59.40378]";"[13.57309,59.40558]";"10.00";"9.10";"100.00"
"1818";"454";"841";"2023-11-02 16:47";"2023-11-02 16:52";"[11.92937,57.72078]";"[11.93302,57.72239]";"10.00";"13.47";"100.00"
"1819";"527";"96";"2023-11-02 16:58";"2023-11-02 17:06";"[18.05958,59.32963]";"[18.05818,59.33251]";"10.00";"22.72";"100.00"
"1820";"926";"1034";"2023-11-02 17:17";"2023-11-02 17:29";"[11.9646,57.72041]";"[11.97098,57.72342]";"10.00";"34.10";"100.00"
"1821";"758";"424";"2023-11-02 17:19";"2023-11-02 17:25";"[13.51288,59.38382]";"[13.51476,59.38363]";"10.00";"17.27";"100.00"
